관광지명,주소,타입,경도,위도,firstimage,tel
용산문화원,서울특별시 용산구 효창원로8길 28,14,126.9521854653,37.5334548409,http://tong.visitkorea.or.kr/cms/resource/87/3476987_image2_1.JPG,
용산성당,서울특별시 용산구 효창원로15길 37,12,126.9522742511,37.5368266731,,
용산아트홀,서울특별시 용산구 녹사평대로 150 (이태원동),14,126.9904986675,37.5325306355,http://tong.visitkorea.or.kr/cms/resource/60/3012860_image2_1.JPG,
용산어린이정원,서울특별시 용산구 용산동5가,12,126.9709144758,37.5277530614,http://tong.visitkorea.or.kr/cms/resource/25/3400825_image2_1.png,
용산역광장,서울특별시 용산구 한강대로23길 55 (한강로3가),12,126.9647566449,37.5298249324,http://tong.visitkorea.or.kr/cms/resource/04/3467504_image2_1.jpg,
용산역사박물관,서울특별시 용산구 한강대로14길 35-29 (한강로3가),14,126.9657844450,37.5257198725,http://tong.visitkorea.or.kr/cms/resource/27/3075427_image2_1.JPG,
용산전자랜드,서울특별시 용산구 청파로 74 (한강로3가),38,126.9596403612,37.5327661657,http://tong.visitkorea.or.kr/cms/resource/37/3589437_image2_1.jpg,"02-707-4700, 4694"
용산청년축제,서울특별시 용산구 서빙고로 221 (용산동6가),15,126.9883603092,37.5206625310,http://tong.visitkorea.or.kr/cms/resource/31/3536331_image2_1.png,010-9771-2090
용산초등학교 실내수영장,서울특별시 용산구 한강대로57길 33,28,126.9725641020,37.5356688380,http://tong.visitkorea.or.kr/cms/resource/11/3478511_image2_1.jpg,02-792-7330
용양봉저정공원,서울특별시 동작구 본동,12,126.9585160542,37.5118519087,http://tong.visitkorea.or.kr/cms/resource/32/3493732_image2_1.jpg,
용왕산근린공원,서울특별시 양천구 용왕정길 30 (목동),12,117.9925662504,19.6944274800,http://tong.visitkorea.or.kr/cms/resource/78/3347178_image2_1.jpg,
용왕정,서울특별시 양천구 목동중앙로9길 40 (목동),12,126.8733535790,37.5399221246,http://tong.visitkorea.or.kr/cms/resource/58/3509858_image2_1.jpg,
용호야채곱창,서울특별시 용산구 원효로71길 70,39,126.9613483719,37.5386932855,http://tong.visitkorea.or.kr/cms/resource/95/3578595_image2_1.jpg,
우가,서울특별시 강남구 강남대로 652 (신사동),39,127.0190908729,37.5196576435,http://tong.visitkorea.or.kr/cms/resource/22/2869522_image2_1.jpg,
우남 이승만박사 동상,서울특별시 강동구 고덕로 227 (고덕동),12,127.1508556544,37.5549198104,http://tong.visitkorea.or.kr/cms/resource/87/3413887_image2_1.jpg,
우당 이회영 선생 흉상,서울특별시 중구 명동11길 20,12,126.9861287059,37.5648934636,http://tong.visitkorea.or.kr/cms/resource/94/3412194_image2_1.JPG,
우돈청,서울특별시 강남구 언주로170길 37,39,127.0367585099,37.5266654805,http://tong.visitkorea.or.kr/cms/resource/92/2867792_image2_1.jpg,
우동 카덴,서울특별시 마포구 양화로7안길 2-1 (서교동),39,126.9150827752,37.5517381638,http://tong.visitkorea.or.kr/cms/resource/26/2871226_image2_1.jpg,
우드멜로우,서울특별시 강동구 아리수로 243,39,127.1551133661,37.5631272673,http://tong.visitkorea.or.kr/cms/resource/86/2834686_image2_1.jpg,
우래옥,서울특별시 중구 창경궁로 62-29,39,126.9986941331,37.5682210801,http://tong.visitkorea.or.kr/cms/resource/22/3589222_image2_1.jpg,
우리 임산물 숲푸드 대축제,서울특별시 종로구 세종대로 175 (세종로),15,126.9763210635,37.5720618985,http://tong.visitkorea.or.kr/cms/resource/96/3488196_image2_1.jpg,02-545-0633
우리강산,서울특별시 송파구 위례성대로12길 6 (방이동),39,127.1225149753,37.5132213625,http://tong.visitkorea.or.kr/cms/resource/84/3474784_image2_1.jpg,02-415-7131
우리금융아트홀,서울특별시 송파구 올림픽로 424,14,127.1243145673,37.5218287295,http://tong.visitkorea.or.kr/cms/resource/99/2031399_image2_1.jpg,
우리바다수산,서울특별시 마포구 월드컵로 102 (성산동),39,126.9089081657,37.5578290117,http://tong.visitkorea.or.kr/cms/resource/85/2853785_image2_1.jpg,
우리설렁탕,서울특별시 관악구 신림로 190,39,126.9362885723,37.4745947265,http://tong.visitkorea.or.kr/cms/resource/10/2834410_image2_1.jpg,
우리소리도서관,서울특별시 종로구 삼일대로30길 47 (익선동),14,126.9902475015,37.5745451930,http://tong.visitkorea.or.kr/cms/resource/60/3457760_image2_1.jpg,
우리옛돌박물관,서울특별시 성북구 대사관로13길 66 (성북동),14,126.9901495387,37.6009504556,http://tong.visitkorea.or.kr/cms/resource/15/3503215_image2_1.jpg,
우리유황온천,"서울특별시 광진구 자양로5길 33 (자양동, 와이엠프라젠스파)",12,127.0841596279,37.5309880533,,
우리집떡볶이,서울특별시 중구 다산로 217-1 (신당동),39,127.0149455863,37.5627109012,http://tong.visitkorea.or.kr/cms/resource/27/3474927_image2_1.jpg,02-2232-4531
우림시장,서울특별시 관악구 난곡로26길 4,38,126.9204651289,37.4704838102,http://tong.visitkorea.or.kr/cms/resource/34/3521434_image2_1.jpg,
우림시장,서울특별시 중랑구 망우로62길 52-4,38,127.0983231292,37.5969167604,http://tong.visitkorea.or.kr/cms/resource/60/3516660_image2_1.jpg,
우면산 소망탑,서울특별시 서초구 서초동 419-3,12,127.0181503561,37.4820092204,http://tong.visitkorea.or.kr/cms/resource/59/3467859_image2_1.jpg,
우면산자연생태공원,서울특별시 서초구 우면동,12,127.0171146993,37.4692523493,http://tong.visitkorea.or.kr/cms/resource/96/3540696_image2_1.jpg,
우모크,서울특별시 강남구 언주로170길 22 (신사동),39,127.0354364084,37.5266626792,http://tong.visitkorea.or.kr/cms/resource/52/3551152_image2_1.jpg,
우묵배미,서울특별시 관악구 남부순환로 1540,39,126.9217674393,37.4828740610,,02-854-8852
우물집 창신점,서울특별시 종로구 창신길 200,39,127.0099344500,37.5797143899,http://tong.visitkorea.or.kr/cms/resource/89/2999889_image2_1.jpg,
우석공예사,서울특별시 종로구 청계천로 205 (예지동),38,127.0004883714,37.5697292700,http://tong.visitkorea.or.kr/cms/resource/14/1984414_image2_1.jpg,02-2279-0041<br>02-2265-7983
우석뮤지엄,서울특별시 서대문구 신촌로 129 (창천동),14,126.9403997739,37.5566186049,http://tong.visitkorea.or.kr/cms/resource/84/3502784_image2_1.jpg,
우성갈비,서울특별시 중구 동호로7길 13,39,127.0111573126,37.5531758296,http://tong.visitkorea.or.kr/cms/resource/93/401193_image2_1.jpg,02-2231-6722
우성식당,서울특별시 광진구 자양번영로 60-1,39,127.0764296650,37.5348902384,http://tong.visitkorea.or.kr/cms/resource/69/3474669_image2_1.jpg,
우아인 성형외과,서울특별시 강남구 봉은사로 111 (논현동)4층,38,127.0257156770,37.5052483247,http://tong.visitkorea.or.kr/cms/resource/30/3313930_image2_1.jpg,
우앤,서울특별시 강남구 언주로151길 4-1,39,127.0328728710,37.5224936728,http://tong.visitkorea.or.kr/cms/resource/05/2867805_image2_1.jpg,
우오보,서울특별시 성동구 광나루로4길 1-16 (성수동2가),39,127.0546006785,37.5496298001,http://tong.visitkorea.or.kr/cms/resource/90/2900890_image2_1.jpg,
우이동 가족캠핑장,서울특별시 강북구 삼양로181길 28 (우이동),28,127.0115096437,37.6655461049,http://tong.visitkorea.or.kr/cms/resource/02/2908302_image2_1.JPG,
우이동계곡,서울특별시 강북구 삼양로181길 141-5 (우이동),12,127.0076182199,37.6694622455,http://tong.visitkorea.or.kr/cms/resource/54/3568554_image2_1.jpg,
우이동만남의광장,서울특별시 강북구 우이동,12,127.0077295370,37.6618909066,http://tong.visitkorea.or.kr/cms/resource/52/3065952_image2_1.jpg,
우이령 숲속문화마을(구 우이동 먹거리마을),서울특별시 강북구 삼양로181길 202 (우이동),12,127.0062266164,37.6717008489,http://tong.visitkorea.or.kr/cms/resource/31/3393931_image2_1.JPG,
우이시장,서울특별시 강북구 노해로23길 68,38,127.0200427521,37.6460929656,http://tong.visitkorea.or.kr/cms/resource/04/2779704_image2_1.png,
우장산 그린페스타,서울특별시 강서구 우장산로10길 112 (화곡동),15,126.8422783717,37.5492649285,http://tong.visitkorea.or.kr/cms/resource/71/3489671_image2_1.jpg,02-2600-6455
우장산공원,서울특별시 강서구 공항대로42길 51-22 (내발산동),12,126.8438946993,37.5560752768,http://tong.visitkorea.or.kr/cms/resource/00/3509800_image2_1.jpg,
우정,서울특별시 중구 퇴계로76길 55,39,127.0149678028,37.5628414413,http://tong.visitkorea.or.kr/cms/resource/74/696274_image2_1.jpg,02-2233-0669
우정낙지,서울특별시 노원구 동일로217가길 23,39,127.0591056498,37.6533317165,http://tong.visitkorea.or.kr/cms/resource/32/399832_image2_1.jpg,02-3392-3344
우정양곱창,서울특별시 강남구 도산대로30길 23 (논현동),39,127.0301232352,37.5184885330,http://tong.visitkorea.or.kr/cms/resource/46/2869546_image2_1.jpg,
우주제빵소,서울특별시 강서구 양천로47나길 7 (마곡동),39,126.8383808779,37.5715622666,http://tong.visitkorea.or.kr/cms/resource/44/2834544_image2_1.jpg,
우진가 더 챔버스 역삼점,서울특별시 강남구 테헤란로27길 28,39,127.0375924290,37.5032987644,http://tong.visitkorea.or.kr/cms/resource/68/2869568_image2_1.jpg,
우참판,서울특별시 서초구 서래로 23,39,126.9981128632,37.4971571026,http://tong.visitkorea.or.kr/cms/resource/75/2787375_image2_1.jpg,
우천식육식당 청담본점,서울특별시 강남구 도산대로94길 20,39,127.0516377903,37.5238660728,http://tong.visitkorea.or.kr/cms/resource/22/2867822_image2_1.jpg,
우첼로 더케이호텔서울,서울특별시 서초구 바우뫼로12길 70,39,127.0328439062,37.4663335262,http://tong.visitkorea.or.kr/cms/resource/35/2669335_image2_1.jpg,02-526-9556
우텐더,서울특별시 강남구 압구정로42길 25-10,39,127.0358085855,37.5270487520,http://tong.visitkorea.or.kr/cms/resource/81/2867681_image2_1.jpg,
우트 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),38,126.8827871414,37.5012129024,http://tong.visitkorea.or.kr/cms/resource/88/3313788_image2_1.jpg,
우표박물관,서울특별시 중구 소공로 70 (충무로1가),14,126.9821847125,37.5616521023,http://tong.visitkorea.or.kr/cms/resource/42/3569042_image2_1.jpg,
운산,서울특별시 영등포구 여의공원로 101 (여의도동),39,126.9248991792,37.5293492744,http://tong.visitkorea.or.kr/cms/resource/86/3586486_image2_1.jpeg,
울프강 스테이크하우스,서울특별시 강남구 선릉로152길 21,39,127.0414775860,37.5244991499,,02-556-8700
웅파이 망원점,서울특별시 마포구 망원로2길 62 (망원동),39,126.9025199595,37.5542931975,http://tong.visitkorea.or.kr/cms/resource/32/3492032_image2_1.png,
워커힐숲길,서울특별시 광진구 워커힐로 177,28,127.1107898477,37.5552218298,http://tong.visitkorea.or.kr/cms/resource/72/2780772_image2_1.png,
워킹온더클라우드,서울특별시 영등포구 63로 50,39,126.9399230821,37.5196951091,,02-789-5904
웍셔너리,서울특별시 강남구 도산대로53길 12 (신사동),39,127.0385223157,37.5239352737,http://tong.visitkorea.or.kr/cms/resource/98/2869598_image2_1.jpg,
원강,서울특별시 강남구 학동로6길 16 (논현동),39,127.0240601160,37.5107782083,http://tong.visitkorea.or.kr/cms/resource/21/2869621_image2_1.jpg,
원기옥,서울특별시 성동구 아차산로17길 48 (성수동2가),39,127.0659052952,37.5464470402,http://tong.visitkorea.or.kr/cms/resource/02/2900902_image2_1.jpg,
원당감자탕 명동,서울특별시 중구 명동9길 13,39,126.9848093936,37.5644629335,http://tong.visitkorea.or.kr/cms/resource/30/3108330_image2_1.JPG,02-776-7612
원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17 (방학동),14,127.0218144070,37.6603441175,http://tong.visitkorea.or.kr/cms/resource/73/3334473_image2_1.jpg,
원당샘공원,서울특별시 도봉구 해등로32가길 16 (방학동),12,127.0222810312,37.6603441259,http://tong.visitkorea.or.kr/cms/resource/36/3567836_image2_1.jpg,
원대구탕,서울특별시 용산구 한강대로62가길 8,39,126.9742361980,37.5347300879,http://tong.visitkorea.or.kr/cms/resource/09/3474809_image2_1.jpg,02-797-4488
원더플레이스,서울특별시 서대문구 신촌로83,38,126.9358252045,37.5561435782,http://tong.visitkorea.or.kr/cms/resource/81/3314681_image2_1.jpg,
원더플레이스 롯데월드몰,"서울특별시 송파구 신천동 29(롯데월드몰5,6층)",38,127.1040749597,37.5141653654,,
원더플레이스 수유,서울특별시 강북구 도봉로 308,38,127.0238510333,37.6357164631,,
원두막,서울특별시 양천구 신목로 56,39,126.8729680663,37.5199077770,http://tong.visitkorea.or.kr/cms/resource/37/2850937_image2_1.jpg,
원조 수구레,"서울특별시 강서구 공항대로 103 (마곡동, 마곡 엠밸리 9단지)",39,126.8189551756,37.5607881730,http://tong.visitkorea.or.kr/cms/resource/73/2849373_image2_1.jpg,
원조 조박집 본관,서울특별시 마포구 토정로 313 (용강동),39,126.9438027102,37.5400261497,http://tong.visitkorea.or.kr/cms/resource/99/2842899_image2_1.jpg,
원조남산왕돈까스,서울특별시 중구 소파로 107,39,126.9861344717,37.5574359963,http://tong.visitkorea.or.kr/cms/resource/93/2790093_image2_1.jpg,
원조닭한마리,서울특별시 강남구 논현로10길 13 (개포동),39,127.0496421470,37.4745078786,http://tong.visitkorea.or.kr/cms/resource/43/2869643_image2_1.jpg,
원조양평해장국,서울특별시 은평구 연서로 203,39,126.9187278205,37.6169917528,http://tong.visitkorea.or.kr/cms/resource/14/2846614_image2_1.jpg,
원조할아버지손두부,서울특별시 광진구 자양로 324 (구의동),39,127.0941552814,37.5541605420,http://tong.visitkorea.or.kr/cms/resource/68/2838468_image2_1.jpg,
원조호수삼계탕,서울특별시 영등포구 도림로 274-1,39,126.9044879000,37.5027075598,,02-848-2440
원조홍어 본점,서울특별시 영등포구 신길로 200-22 (신길동),39,126.9117481231,37.5107511998,http://tong.visitkorea.or.kr/cms/resource/58/3110858_image2_1.JPG,02-841-2445
원통사(서울),서울특별시 도봉구 도봉로169길 520 (도봉동),12,127.0116396916,37.6829135306,http://tong.visitkorea.or.kr/cms/resource/16/3467616_image2_1.jpg,
원형들,서울특별시 중구 창경궁로1길 38,39,126.9963583950,37.5625716946,,
월드컵공원,서울특별시 마포구 월드컵로 243-60 (성산동),12,126.8984506241,37.5635809341,http://tong.visitkorea.or.kr/cms/resource/91/3500991_image2_1.jpg,
월드컵공원 유아숲체험원,서울특별시 마포구 월드컵로 365 (상암동),12,126.8870625217,37.5725158027,http://tong.visitkorea.or.kr/cms/resource/90/3057990_image2_1.jpg,
월드탑약국_롯데본점,서울특별시 중구 남대문로 81 9층(소공동),38,126.9817485525,37.5647822864,http://tong.visitkorea.or.kr/cms/resource/35/2887935_image2_1.jpg,
월래순교자관,서울특별시 구로구 디지털로19길 13 (가리봉동),39,126.8898287532,37.4803265650,http://tong.visitkorea.or.kr/cms/resource/62/2834462_image2_1.jpg,
월순철판동태찜,서울특별시 서대문구 연희맛로 17-14 (연희동),39,126.9290643955,37.5672810516,http://tong.visitkorea.or.kr/cms/resource/92/2842992_image2_1.jpg,
웨스턴 코업호텔앤레지던스,서울특별시 중구 을지로 228 (을지로5가),32,127.0033298707,37.5665019180,http://tong.visitkorea.or.kr/cms/resource/24/3084624_image2_1.JPG,
웨스트브릿지 라이브홀,서울특별시 마포구 와우산로25길 6 (서교동),14,126.9261789302,37.5536964678,http://tong.visitkorea.or.kr/cms/resource/24/3082424_image2_1.JPG,
웨스트우드,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/21/3313021_image2_1.jpeg,
웨스틴 조선 서울,서울특별시 중구 소공로 106,32,126.9800598249,37.5645211757,http://tong.visitkorea.or.kr/cms/resource/21/2820921_image2_1.jpg,02-771-0500
웰니스약국 명동,서울특별시 중구 명동10길 51,38,126.9860371395,37.5616466164,http://tong.visitkorea.or.kr/cms/resource/54/2878654_image2_1.jpg,
웰리스약국,서울특별시 중구 명동10길51,38,126.9860371395,37.5616466164,,
웰빙할인마트,서울특별시 마포구 독막로 57,38,126.9199074366,37.5481553328,http://tong.visitkorea.or.kr/cms/resource/81/2891181_image2_1.jpg,
웰컴미스테익스,서울특별시 종로구 창의문로7길 27 (부암동),32,126.9632439189,37.5917760390,,
위고인호스텔,서울특별시 서대문구 신촌로 141 (대현동),32,126.9415885468,37.5569158138,http://tong.visitkorea.or.kr/cms/resource/29/2817129_image2_1.png,
위니아트(건국대학교 새천년관 대공연장),서울특별시 광진구 능동로 120 (화양동),14,127.0717965616,37.5416615911,http://tong.visitkorea.or.kr/cms/resource/92/3539992_image2_1.jpg,
